time;traffic
5010;473000000000
5011;473000000000
5012;473000000000
5013;473000000000
5014;473000000000
5015;520000000000
5016;520000000000
5017;520000000000
5018;520000000000
5019;520000000000
5020;471000000000
5021;471000000000
5022;471000000000
5023;471000000000
5024;471000000000
5025;458000000000
5026;458000000000
5027;458000000000
5028;458000000000
5029;458000000000
5030;483000000000
5031;483000000000
5032;483000000000
5033;483000000000
5034;483000000000
5035;473000000000
5036;473000000000
5037;473000000000
5038;473000000000
5039;473000000000
5040;439000000000
5041;439000000000
5042;439000000000
5043;439000000000
5044;439000000000
5045;418000000000
5046;418000000000
5047;418000000000
5048;418000000000
5049;418000000000
5050;445000000000
5051;445000000000
5052;445000000000
5053;445000000000
5054;445000000000
5055;398000000000
5056;398000000000
5057;398000000000
5058;398000000000
5059;398000000000
5060;394000000000
5061;394000000000
5062;394000000000
5063;394000000000
5064;394000000000
5065;383000000000
5066;383000000000
5067;383000000000
5068;383000000000
5069;383000000000
5070;36600000000
5071;36600000000
5072;36600000000
5073;36600000000
5074;36600000000
5075;358000000000
5076;358000000000
5077;358000000000
5078;358000000000
5079;358000000000
5080;33900000000
5081;33900000000
5082;33900000000
5083;33900000000
5084;33900000000
5085;359000000000
5086;359000000000
5087;359000000000
5088;359000000000
5089;359000000000
5090;343000000000
5091;343000000000
5092;343000000000
5093;343000000000
5094;343000000000
5095;429000000000
5096;429000000000
5097;429000000000
5098;429000000000
5099;429000000000
5100;400000000000
5101;400000000000
5102;400000000000
5103;400000000000
5104;400000000000
5105;358000000000
5106;358000000000
5107;358000000000
5108;358000000000
5109;358000000000
5110;372000000000
5111;372000000000
5112;372000000000
5113;372000000000
5114;372000000000
5115;390000000000
5116;390000000000
5117;390000000000
5118;390000000000
5119;390000000000
5120;428000000000
5121;428000000000
5122;428000000000
5123;428000000000
5124;428000000000
5125;473000000000
5126;473000000000
5127;473000000000
5128;473000000000
5129;473000000000
5130;474000000000
5131;474000000000
5132;474000000000
5133;474000000000
5134;474000000000
5135;461000000000
5136;461000000000
5137;461000000000
5138;461000000000
5139;461000000000
5140;458000000000
5141;458000000000
5142;458000000000
5143;458000000000
5144;458000000000
5145;44100000000
5146;44100000000
5147;44100000000
5148;44100000000
5149;44100000000
5150;423000000000
5151;423000000000
5152;423000000000
5153;423000000000
5154;423000000000
5155;385000000000
5156;385000000000
5157;385000000000
5158;385000000000
5159;385000000000
5160;358000000000
5161;358000000000
5162;358000000000
5163;358000000000
5164;358000000000
5165;362000000000
5166;362000000000
5167;362000000000
5168;362000000000
5169;362000000000
5170;423000000000
5171;423000000000
5172;423000000000
5173;423000000000
5174;423000000000
5175;350000000000
5176;350000000000
5177;350000000000
5178;350000000000
5179;350000000000
5180;378000000000
5181;378000000000
5182;378000000000
5183;378000000000
5184;378000000000
5185;392000000000
5186;392000000000
5187;392000000000
5188;392000000000
5189;392000000000
5190;419000000000
5191;419000000000
5192;419000000000
5193;419000000000
5194;419000000000
5195;374000000000
5196;374000000000
5197;374000000000
5198;374000000000
5199;374000000000
5200;435000000000
5201;435000000000
5202;435000000000
5203;435000000000
5204;435000000000
5205;486000000000
5206;486000000000
5207;486000000000
5208;486000000000
5209;486000000000
5210;500000000000
5211;500000000000
5212;500000000000
5213;500000000000
5214;500000000000
5215;45900000000
5216;45900000000
5217;45900000000
5218;45900000000
5219;45900000000
5220;429000000000
5221;429000000000
5222;429000000000
5223;429000000000
5224;429000000000
5225;433000000000
5226;433000000000
5227;433000000000
5228;433000000000
5229;433000000000
5230;370000000000
5231;370000000000
5232;370000000000
5233;370000000000
5234;370000000000
5235;433000000000
5236;433000000000
5237;433000000000
5238;433000000000
5239;433000000000
5240;474000000000
5241;474000000000
5242;474000000000
5243;474000000000
5244;474000000000
5245;369000000000
5246;369000000000
5247;369000000000
5248;369000000000
5249;369000000000
5250;41600000000
5251;41600000000
5252;41600000000
5253;41600000000
5254;41600000000
5255;364000000000
5256;364000000000
5257;364000000000
5258;364000000000
5259;364000000000
5260;35000000000
5261;35000000000
5262;35000000000
5263;35000000000
5264;35000000000
5265;359000000000
5266;359000000000
5267;359000000000
5268;359000000000
5269;359000000000
5270;413000000000
5271;413000000000
5272;413000000000
5273;413000000000
5274;413000000000
5275;414000000000
5276;414000000000
5277;414000000000
5278;414000000000
5279;414000000000
5280;418000000000
5281;418000000000
5282;418000000000
5283;418000000000
5284;418000000000
5285;414000000000
5286;414000000000
5287;414000000000
5288;414000000000
5289;414000000000
5290;420000000000
5291;420000000000
5292;420000000000
5293;420000000000
5294;420000000000
5295;433000000000
5296;433000000000
5297;433000000000
5298;433000000000
5299;433000000000
5300;52400000000
5301;52400000000
5302;52400000000
5303;52400000000
5304;52400000000
5305;483000000000
5306;483000000000
5307;483000000000
5308;483000000000
5309;483000000000
5310;48100000000
5311;48100000000
5312;48100000000
5313;48100000000
5314;48100000000
5315;496000000000
5316;496000000000
5317;496000000000
5318;496000000000
5319;496000000000
5320;591000000000
5321;591000000000
5322;591000000000
5323;591000000000
5324;591000000000
5325;607000000000
5326;607000000000
5327;607000000000
5328;607000000000
5329;607000000000
5330;62600000000
5331;62600000000
5332;62600000000
5333;62600000000
5334;62600000000
5335;541000000000
5336;541000000000
5337;541000000000
5338;541000000000
5339;541000000000
5340;531000000000
5341;531000000000
5342;531000000000
5343;531000000000
5344;531000000000
5345;526000000000
5346;526000000000
5347;526000000000
5348;526000000000
5349;526000000000
5350;515000000000
5351;515000000000
5352;515000000000
5353;515000000000
5354;515000000000
5355;486000000000
5356;486000000000
5357;486000000000
5358;486000000000
5359;486000000000
5360;449000000000
5361;449000000000
5362;449000000000
5363;449000000000
5364;449000000000
5365;465000000000
5366;465000000000
5367;465000000000
5368;465000000000
5369;465000000000
5370;419000000000
5371;419000000000
5372;419000000000
5373;419000000000
5374;419000000000
5375;450000000000
5376;450000000000
5377;450000000000
5378;450000000000
5379;450000000000
5380;457000000000
5381;457000000000
5382;457000000000
5383;457000000000
5384;457000000000
5385;449000000000
5386;449000000000
5387;449000000000
5388;449000000000
5389;449000000000
5390;428000000000
5391;428000000000
5392;428000000000
5393;428000000000
5394;428000000000
5395;394000000000
5396;394000000000
5397;394000000000
5398;394000000000
5399;394000000000
5400;37900000000
5401;37900000000
5402;37900000000
5403;37900000000
5404;37900000000
5405;397000000000
5406;397000000000
5407;397000000000
5408;397000000000
5409;397000000000
5410;363000000000
5411;363000000000
5412;363000000000
5413;363000000000
5414;363000000000
5415;381000000000
5416;381000000000
5417;381000000000
5418;381000000000
5419;381000000000
5420;379000000000
5421;379000000000
5422;379000000000
5423;379000000000
5424;379000000000
5425;363000000000
5426;363000000000
5427;363000000000
5428;363000000000
5429;363000000000
5430;366000000000
5431;366000000000
5432;366000000000
5433;366000000000
5434;366000000000
5435;343000000000
5436;343000000000
5437;343000000000
5438;343000000000
5439;343000000000
5440;36900000000
5441;36900000000
5442;36900000000
5443;36900000000
5444;36900000000
5445;307000000000
5446;307000000000
5447;307000000000
5448;307000000000
5449;307000000000
5450;32000000000
5451;32000000000
5452;32000000000
5453;32000000000
5454;32000000000
5455;311000000000
5456;311000000000
5457;311000000000
5458;311000000000
5459;311000000000
5460;284000000000
5461;284000000000
5462;284000000000
5463;284000000000
5464;284000000000
5465;317000000000
5466;317000000000
5467;317000000000
5468;317000000000
5469;317000000000
5470;319000000000
5471;319000000000
5472;319000000000
5473;319000000000
5474;319000000000
5475;28200000000
5476;28200000000
5477;28200000000
5478;28200000000
5479;28200000000
5480;26800000000
5481;26800000000
5482;26800000000
5483;26800000000
5484;26800000000
5485;278000000000
5486;278000000000
5487;278000000000
5488;278000000000
5489;278000000000
5490;292000000000
5491;292000000000
5492;292000000000
5493;292000000000
5494;292000000000
5495;30200000000
5496;30200000000
5497;30200000000
5498;30200000000
5499;30200000000
5500;311000000000
5501;311000000000
5502;311000000000
5503;311000000000
5504;311000000000
5505;314000000000
5506;314000000000
5507;314000000000
5508;314000000000
5509;314000000000
5510;28900000000
5511;28900000000
5512;28900000000
5513;28900000000
5514;28900000000
5515;289000000000
5516;289000000000
5517;289000000000
5518;289000000000
5519;289000000000
5520;282000000000
5521;282000000000
5522;282000000000
5523;282000000000
5524;282000000000
5525;276000000000
5526;276000000000
5527;276000000000
5528;276000000000
5529;276000000000
5530;275000000000
5531;275000000000
5532;275000000000
5533;275000000000
5534;275000000000
5535;264000000000
5536;264000000000
5537;264000000000
5538;264000000000
5539;264000000000
5540;254000000000
5541;254000000000
5542;254000000000
5543;254000000000
5544;254000000000
5545;267000000000
5546;267000000000
5547;267000000000
5548;267000000000
5549;267000000000
5550;273000000000
5551;273000000000
5552;273000000000
5553;273000000000
5554;273000000000
5555;255000000000
5556;255000000000
5557;255000000000
5558;255000000000
5559;255000000000
5560;302000000000
5561;302000000000
5562;302000000000
5563;302000000000
5564;302000000000
5565;243000000000
5566;243000000000
5567;243000000000
5568;243000000000
5569;243000000000
5570;236000000000
5571;236000000000
5572;236000000000
5573;236000000000
5574;236000000000
5575;231000000000
5576;231000000000
5577;231000000000
5578;231000000000
5579;231000000000
5580;134000000000
5581;134000000000
5582;134000000000
5583;134000000000
5584;134000000000
5585;116000000000
5586;116000000000
5587;116000000000
5588;116000000000
5589;116000000000
5590;14500000000
5591;14500000000
5592;14500000000
5593;14500000000
5594;14500000000
5595;147000000000
5596;147000000000
5597;147000000000
5598;147000000000
5599;147000000000
5600;139000000000
5601;139000000000
5602;139000000000
5603;139000000000
5604;139000000000
5605;141000000000
5606;141000000000
5607;141000000000
5608;141000000000
5609;141000000000
5610;141000000000
5611;141000000000
5612;141000000000
5613;141000000000
5614;141000000000
5615;150000000000
5616;150000000000
5617;150000000000
5618;150000000000
5619;150000000000
5620;153000000000
5621;153000000000
5622;153000000000
5623;153000000000
5624;153000000000
5625;152000000000
5626;152000000000
5627;152000000000
5628;152000000000
5629;152000000000
5630;14900000000
5631;14900000000
5632;14900000000
5633;14900000000
5634;14900000000
5635;145000000000
5636;145000000000
5637;145000000000
5638;145000000000
5639;145000000000
5640;146000000000
5641;146000000000
5642;146000000000
5643;146000000000
5644;146000000000
5645;139000000000
5646;139000000000
5647;139000000000
5648;139000000000
5649;139000000000
5650;142000000000
5651;142000000000
5652;142000000000
5653;142000000000
5654;142000000000
5655;127000000000
5656;127000000000
5657;127000000000
5658;127000000000
5659;127000000000
5660;125000000000
5661;125000000000
5662;125000000000
5663;125000000000
5664;125000000000
5665;118000000000
5666;118000000000
5667;118000000000
5668;118000000000
5669;118000000000
5670;117000000000
5671;117000000000
5672;117000000000
5673;117000000000
5674;117000000000
5675;124000000000
5676;124000000000
5677;124000000000
5678;124000000000
5679;124000000000
5680;135000000000
5681;135000000000
5682;135000000000
5683;135000000000
5684;135000000000
5685;106000000000
5686;106000000000
5687;106000000000
5688;106000000000
5689;106000000000
5690;109000000000
5691;109000000000
5692;109000000000
5693;109000000000
5694;109000000000
5695;103000000000
5696;103000000000
5697;103000000000
5698;103000000000
5699;103000000000
5700;110000000000
5701;110000000000
5702;110000000000
5703;110000000000
5704;110000000000
5705;110000000000
5706;110000000000
5707;110000000000
5708;110000000000
5709;110000000000
5710;120000000000
5711;120000000000
5712;120000000000
5713;120000000000
5714;120000000000
5715;123000000000
5716;123000000000
5717;123000000000
5718;123000000000
5719;123000000000
5720;134000000000
5721;134000000000
5722;134000000000
5723;134000000000
5724;134000000000
5725;132000000000
5726;132000000000
5727;132000000000
5728;132000000000
5729;132000000000
5730;111000000000
5731;111000000000
5732;111000000000
5733;111000000000
5734;111000000000
5735;117000000000
5736;117000000000
5737;117000000000
5738;117000000000
5739;117000000000
5740;12200000000
5741;12200000000
5742;12200000000
5743;12200000000
5744;138000000000
5745;138000000000
5746;154000000000
5747;154000000000
5748;154000000000
5749;154000000000
5750;154000000000
5751;14000000000
5752;14000000000
5753;14000000000
5754;14000000000
5755;14000000000
5756;140000000000
5757;140000000000
5758;140000000000
5759;140000000000
5760;140000000000
5761;145000000000
5762;145000000000
5763;145000000000
5764;145000000000
5765;145000000000
5766;141000000000
5767;141000000000
5768;141000000000
5769;141000000000
5770;141000000000
5771;153000000000
5772;153000000000
5773;153000000000
5774;153000000000
5775;153000000000
5776;164000000000
5777;164000000000
5778;164000000000
5779;164000000000
5780;164000000000
5781;162000000000
5782;162000000000
5783;162000000000
5784;162000000000
5785;162000000000
5786;16200000000
5787;16200000000
5788;16200000000
5789;16200000000
5790;16200000000
5791;160000000000
5792;160000000000
5793;160000000000
5794;160000000000
5795;160000000000
5796;171000000000
5797;171000000000
5798;171000000000
5799;171000000000
5800;171000000000
5801;175000000000
5802;175000000000
5803;175000000000
5804;175000000000
5805;175000000000
5806;163000000000
5807;163000000000
5808;163000000000
5809;163000000000
5810;163000000000
5811;174000000000
5812;174000000000
5813;174000000000
5814;174000000000
5815;174000000000
5816;209000000000
5817;209000000000
5818;209000000000
5819;209000000000
5820;209000000000
5821;17400000000
5822;17400000000
5823;17400000000
5824;17400000000
5825;17400000000
5826;214000000000
5827;214000000000
5828;214000000000
5829;214000000000
5830;214000000000
5831;189000000000
5832;189000000000
5833;189000000000
5834;189000000000
5835;189000000000
5836;221000000000
5837;221000000000
5838;221000000000
5839;221000000000
5840;221000000000
5841;218000000000
5842;218000000000
5843;218000000000
5844;218000000000
5845;218000000000
5846;222000000000
5847;222000000000
5848;222000000000
5849;222000000000
5850;222000000000
5851;197000000000
5852;197000000000
5853;197000000000
5854;197000000000
5855;197000000000
5856;215000000000
5857;215000000000
5858;215000000000
5859;215000000000
5860;215000000000
5861;226000000000
5862;226000000000
5863;226000000000
5864;226000000000
5865;226000000000
5866;280000000000
5867;280000000000
5868;280000000000
5869;280000000000
5870;280000000000
5871;304000000000
5872;304000000000
5873;304000000000
5874;304000000000
5875;304000000000
5876;286000000000
5877;286000000000
5878;286000000000
5879;286000000000
5880;286000000000
5881;27600000000
5882;27600000000
5883;27600000000
5884;27600000000
5885;27600000000
5886;265000000000
5887;265000000000
5888;265000000000
5889;265000000000
5890;265000000000
5891;263000000000
5892;263000000000
5893;263000000000
5894;263000000000
5895;263000000000
5896;238000000000
5897;238000000000
5898;238000000000
5899;238000000000
5900;238000000000
5901;219000000000
5902;219000000000
5903;219000000000
5904;219000000000
5905;219000000000
5906;242000000000
5907;242000000000
5908;242000000000
5909;242000000000
5910;242000000000
5911;248000000000
5912;248000000000
5913;248000000000
5914;248000000000
5915;248000000000
5916;248000000000
5917;248000000000
5918;248000000000
5919;248000000000
5920;248000000000
5921;233000000000
5922;233000000000
5923;233000000000
5924;233000000000
5925;233000000000
5926;240000000000
5927;240000000000
5928;240000000000
5929;240000000000
5930;240000000000
5931;252000000000
5932;252000000000
5933;252000000000
5934;252000000000
5935;252000000000
5936;250000000000
5937;250000000000
5938;250000000000
5939;250000000000
5940;250000000000
5941;237000000000
5942;237000000000
5943;237000000000
5944;237000000000
5945;237000000000
5946;230000000000
5947;230000000000
5948;230000000000
5949;230000000000
5950;230000000000
5951;219000000000
5952;219000000000
5953;219000000000
5954;219000000000
5955;219000000000
5956;25000000000
5957;25000000000
5958;25000000000
5959;25000000000
5960;25000000000
5961;317000000000
5962;317000000000
5963;317000000000
5964;317000000000
5965;317000000000
5966;240000000000
5967;240000000000
5968;240000000000
5969;240000000000
5970;240000000000
5971;25800000000
5972;25800000000
5973;25800000000
5974;25800000000
5975;25800000000
5976;244000000000
5977;244000000000
5978;244000000000
5979;244000000000
5980;244000000000
5981;247000000000
5982;247000000000
5983;247000000000
5984;247000000000
5985;247000000000
5986;28600000000
5987;28600000000
5988;28600000000
5989;28600000000
5990;28600000000
5991;255000000000
5992;255000000000
5993;255000000000
5994;255000000000
5995;255000000000
5996;236000000000
5997;236000000000
5998;236000000000
5999;236000000000
6000;236000000000
6001;211000000000
6002;211000000000
6003;211000000000
6004;211000000000
6005;211000000000
6006;236000000000
6007;236000000000
6008;236000000000
6009;236000000000
6010;236000000000
6011;22200000000
6012;22200000000
6013;22200000000
6014;22200000000
6015;22200000000
6016;270000000000
6017;270000000000
6018;270000000000
6019;270000000000
6020;270000000000
6021;285000000000
6022;285000000000
6023;285000000000
6024;285000000000
6025;285000000000
6026;267000000000
6027;267000000000
6028;267000000000
6029;267000000000
6030;267000000000
6031;303000000000
6032;303000000000
6033;303000000000
6034;303000000000
6035;303000000000
6036;341000000000
6037;341000000000
6038;341000000000
6039;341000000000
6040;341000000000
6041;335000000000
6042;335000000000
6043;335000000000
6044;335000000000
6045;335000000000
6046;339000000000
6047;339000000000
6048;339000000000
6049;339000000000
6050;339000000000
6051;350000000000
6052;350000000000
6053;350000000000
6054;350000000000
6055;350000000000
6056;349000000000
6057;349000000000
6058;349000000000
6059;349000000000
6060;349000000000
6061;348000000000
6062;348000000000
6063;348000000000
6064;348000000000
6065;348000000000
6066;370000000000
6067;370000000000
6068;370000000000
6069;370000000000
6070;370000000000
6071;369000000000
6072;369000000000
6073;369000000000
6074;369000000000
6075;369000000000
6076;420000000000
6077;420000000000
6078;420000000000
6079;420000000000
6080;420000000000
6081;392000000000
6082;392000000000
6083;392000000000
6084;392000000000
6085;392000000000
6086;361000000000
6087;361000000000
6088;361000000000
6089;361000000000
6090;361000000000
6091;367000000000
6092;367000000000
6093;367000000000
6094;367000000000
6095;367000000000
6096;373000000000
6097;373000000000
6098;373000000000
6099;373000000000
6100;373000000000
6101;369000000000
6102;369000000000
6103;369000000000
6104;369000000000
6105;369000000000
6106;402000000000
6107;402000000000
6108;402000000000
6109;402000000000
6110;402000000000
6111;408000000000
6112;408000000000
6113;408000000000
6114;408000000000
6115;408000000000
6116;382000000000
6117;382000000000
6118;382000000000
6119;382000000000
6120;382000000000
6121;345000000000
6122;345000000000
6123;345000000000
6124;345000000000
6125;345000000000
6126;355000000000
6127;355000000000
6128;355000000000
6129;355000000000
6130;355000000000
6131;285000000000
6132;285000000000
6133;285000000000
6134;285000000000
6135;285000000000
6136;306000000000
6137;306000000000
6138;306000000000
6139;306000000000
6140;306000000000
6141;317000000000
6142;317000000000
6143;317000000000
6144;317000000000
6145;317000000000
6146;334000000000
6147;334000000000
6148;334000000000
6149;334000000000
6150;334000000000
6151;330000000000
6152;330000000000
6153;330000000000
6154;330000000000
6155;330000000000
6156;355000000000
6157;355000000000
6158;355000000000
6159;355000000000
6160;355000000000
6161;369000000000
6162;369000000000
6163;369000000000
6164;369000000000
6165;369000000000
6166;36000000000
6167;36000000000
6168;36000000000
6169;36000000000
6170;36000000000
6171;366000000000
6172;366000000000
6173;366000000000
6174;366000000000
6175;366000000000
6176;307000000000
6177;307000000000
6178;307000000000
6179;307000000000
6180;307000000000
6181;315000000000
6182;315000000000
6183;315000000000
6184;315000000000
6185;315000000000
6186;334000000000
6187;334000000000
6188;334000000000
6189;334000000000
6190;334000000000
6191;336000000000
6192;336000000000
6193;336000000000
6194;336000000000
6195;336000000000
6196;35300000000
6197;35300000000
6198;35300000000
6199;35300000000
6200;35300000000
6201;40100000000
6202;40100000000
6203;40100000000
6204;40100000000
6205;40100000000
6206;50300000000
6207;50300000000
6208;50300000000
6209;50300000000
6210;50300000000
6211;535000000000
6212;535000000000
6213;535000000000
6214;535000000000
6215;535000000000
6216;488000000000
6217;488000000000
6218;488000000000
6219;488000000000
6220;488000000000
6221;493000000000
6222;493000000000
6223;493000000000
6224;493000000000
6225;493000000000
6226;508000000000
6227;508000000000
6228;508000000000
6229;508000000000
6230;508000000000
6231;433000000000
6232;433000000000
6233;433000000000
6234;433000000000
6235;433000000000
6236;416000000000
6237;416000000000
6238;416000000000
6239;416000000000
6240;416000000000
6241;402000000000
6242;402000000000
6243;402000000000
6244;402000000000
6245;402000000000
6246;428000000000
6247;428000000000
6248;428000000000
6249;428000000000
6250;428000000000
6251;467000000000
6252;467000000000
6253;467000000000
6254;467000000000
6255;467000000000
6256;504000000000
6257;504000000000
6258;504000000000
6259;504000000000
6260;504000000000
6261;45400000000
6262;45400000000
6263;45400000000
6264;45400000000
6265;45400000000
6266;413000000000
6267;413000000000
6268;413000000000
6269;413000000000
6270;413000000000
6271;410000000000
6272;410000000000
6273;410000000000
6274;410000000000
6275;410000000000
6276;423000000000
6277;423000000000
6278;423000000000
6279;423000000000
6280;423000000000
6281;418000000000
6282;418000000000
6283;418000000000
6284;418000000000
6285;418000000000
6286;449000000000
6287;449000000000
6288;449000000000
6289;449000000000
6290;449000000000
6291;396000000000
6292;396000000000
6293;396000000000
6294;396000000000
6295;396000000000
6296;419000000000
6297;419000000000
6298;419000000000
6299;419000000000
6300;419000000000
6301;43000000000
6302;43000000000
6303;43000000000
6304;43000000000
6305;43000000000
6306;433000000000
6307;433000000000
6308;433000000000
6309;433000000000
6310;433000000000
6311;443000000000
6312;443000000000
6313;443000000000
6314;443000000000
6315;443000000000
6316;40500000000
6317;40500000000
6318;40500000000
6319;40500000000
6320;40500000000
6321;408000000000
6322;408000000000
6323;408000000000
6324;408000000000
6325;408000000000
6326;467000000000
6327;467000000000
6328;467000000000
6329;467000000000
6330;467000000000
6331;432000000000
6332;432000000000
6333;432000000000
6334;432000000000
6335;432000000000
6336;406000000000
6337;406000000000
6338;406000000000
6339;406000000000
6340;406000000000
6341;395000000000
6342;395000000000
6343;395000000000
6344;395000000000
6345;395000000000
6346;39900000000
6347;39900000000
6348;39900000000
6349;39900000000
6350;39900000000
6351;387000000000
6352;387000000000
6353;387000000000
6354;387000000000
6355;387000000000
6356;376000000000
6357;376000000000
6358;376000000000
6359;376000000000
6360;376000000000
6361;332000000000
6362;332000000000
6363;332000000000
6364;332000000000
6365;332000000000
6366;327000000000
6367;327000000000
6368;327000000000
6369;327000000000
6370;327000000000
6371;365000000000
6372;365000000000
6373;365000000000
6374;365000000000
6375;365000000000
6376;370000000000
6377;370000000000
6378;370000000000
6379;370000000000
6380;370000000000
6381;361000000000
6382;361000000000
6383;361000000000
6384;361000000000
6385;361000000000
6386;346000000000
6387;346000000000
6388;346000000000
6389;346000000000
6390;346000000000
6391;365000000000
6392;365000000000
6393;365000000000
6394;365000000000
6395;365000000000
6396;344000000000
6397;344000000000
6398;344000000000
6399;344000000000
6400;344000000000
6401;334000000000
6402;334000000000
6403;334000000000
6404;334000000000
6405;334000000000
6406;367000000000
6407;367000000000
6408;367000000000
6409;367000000000
6410;367000000000
6411;331000000000
6412;331000000000
6413;331000000000
6414;331000000000
6415;331000000000
6416;302000000000
6417;302000000000
6418;302000000000
6419;302000000000
6420;302000000000
6421;346000000000
6422;346000000000
6423;346000000000
6424;346000000000
6425;346000000000
6426;344000000000
6427;344000000000
6428;344000000000
6429;344000000000
6430;344000000000
6431;269000000000
6432;269000000000
6433;269000000000
6434;269000000000
6435;269000000000
6436;283000000000
6437;283000000000
6438;283000000000
6439;283000000000
6440;283000000000
6441;293000000000
6442;293000000000
6443;293000000000
6444;293000000000
6445;293000000000
6446;287000000000
6447;287000000000
6448;287000000000
6449;287000000000
6450;287000000000
6451;274000000000
6452;274000000000
6453;274000000000
6454;274000000000
6455;274000000000
6456;248000000000
6457;248000000000
6458;248000000000
6459;248000000000
6460;248000000000
6461;261000000000
6462;261000000000
6463;261000000000
6464;261000000000
6465;261000000000
6466;239000000000
6467;239000000000
6468;239000000000
6469;239000000000
6470;239000000000
6471;243000000000
6472;243000000000
6473;243000000000
6474;243000000000
6475;243000000000
6476;23400000000
6477;23400000000
6478;23400000000
6479;23400000000
6480;23400000000
6481;248000000000
6482;248000000000
6483;248000000000
6484;248000000000
6485;248000000000
6486;241000000000
6487;241000000000
6488;241000000000
6489;241000000000
6490;241000000000
6491;222000000000
6492;222000000000
6493;222000000000
6494;222000000000
6495;222000000000
6496;243000000000
6497;243000000000
6498;243000000000
6499;243000000000
6500;243000000000
6501;258000000000
6502;258000000000
6503;258000000000
6504;258000000000
6505;258000000000
6506;28900000000
6507;28900000000
6508;28900000000
6509;28900000000
6510;28900000000
6511;322000000000
6512;322000000000
6513;322000000000
6514;322000000000
6515;322000000000
6516;323000000000
6517;323000000000
6518;323000000000
6519;323000000000
6520;323000000000
6521;305000000000
6522;305000000000
6523;305000000000
6524;305000000000
6525;305000000000
6526;308000000000
6527;308000000000
6528;308000000000
6529;308000000000
6530;308000000000
6531;314000000000
6532;314000000000
6533;314000000000
6534;314000000000
6535;314000000000
6536;335000000000
6537;335000000000
6538;335000000000
6539;335000000000
6540;335000000000
6541;350000000000
6542;350000000000
6543;350000000000
6544;350000000000
6545;350000000000
6546;335000000000
6547;335000000000
6548;335000000000
6549;335000000000
6550;335000000000
6551;362000000000
6552;362000000000
6553;362000000000
6554;362000000000
6555;362000000000
6556;401000000000
6557;401000000000
6558;401000000000
6559;401000000000
6560;401000000000
6561;40800000000
6562;40800000000
6563;40800000000
6564;40800000000
6565;40800000000
6566;421000000000
6567;421000000000
6568;421000000000
6569;421000000000
6570;421000000000
6571;389000000000
6572;389000000000
6573;389000000000
6574;389000000000
6575;389000000000
6576;35200000000
6577;35200000000
6578;35200000000
6579;35200000000
6580;35200000000
6581;317000000000
6582;317000000000
6583;317000000000
6584;317000000000
6585;317000000000
6586;326000000000
6587;326000000000
6588;326000000000
6589;326000000000
6590;326000000000
6591;33200000000
6592;33200000000
6593;33200000000
6594;33200000000
6595;33200000000
6596;315000000000
6597;315000000000
6598;315000000000
6599;315000000000
6600;315000000000
6601;323000000000
6602;323000000000
6603;323000000000
6604;323000000000
6605;323000000000
6606;318000000000
6607;318000000000
6608;318000000000
6609;318000000000
6610;318000000000
6611;326000000000
6612;326000000000
6613;326000000000
6614;326000000000
6615;326000000000
6616;332000000000
6617;332000000000
6618;332000000000
6619;332000000000
6620;332000000000
6621;329000000000
6622;329000000000
6623;329000000000
6624;329000000000
6625;329000000000
6626;300000000000
6627;300000000000
6628;300000000000
6629;300000000000
6630;300000000000
6631;301000000000
6632;301000000000
6633;301000000000
6634;301000000000
6635;301000000000
6636;341000000000
6637;341000000000
6638;341000000000
6639;341000000000
6640;341000000000
6641;407000000000
6642;407000000000
6643;407000000000
6644;407000000000
6645;407000000000
6646;455000000000
6647;455000000000
6648;455000000000
6649;455000000000
6650;455000000000
6651;463000000000
6652;463000000000
6653;463000000000
6654;463000000000
6655;463000000000
6656;511000000000
6657;511000000000
6658;511000000000
6659;511000000000
6660;511000000000
6661;456000000000
6662;456000000000
6663;456000000000
6664;456000000000
6665;456000000000
6666;433000000000
6667;433000000000
6668;433000000000
6669;433000000000
6670;433000000000
6671;364000000000
6672;364000000000
6673;364000000000
6674;364000000000
6675;364000000000
6676;338000000000
6677;338000000000
6678;338000000000
6679;338000000000
6680;338000000000
6681;410000000000
6682;410000000000
6683;410000000000
6684;410000000000
6685;410000000000
6686;437000000000
6687;437000000000
6688;437000000000
6689;437000000000
6690;437000000000
6691;459000000000
6692;459000000000
6693;459000000000
6694;459000000000
6695;459000000000
6696;393000000000
6697;393000000000
6698;393000000000
6699;393000000000
6700;393000000000
6701;418000000000
6702;418000000000
6703;418000000000
6704;418000000000
6705;418000000000
6706;380000000000
6707;380000000000
6708;380000000000
6709;380000000000
6710;380000000000
6711;356000000000
6712;356000000000
6713;356000000000
6714;356000000000
6715;356000000000
6716;327000000000
6717;327000000000
6718;327000000000
6719;327000000000
6720;327000000000
6721;329000000000
6722;329000000000
6723;329000000000
6724;329000000000
6725;329000000000
6726;330000000000
6727;330000000000
6728;330000000000
6729;330000000000
6730;330000000000
6731;328000000000
6732;328000000000
6733;328000000000
6734;328000000000
6735;328000000000
6736;331000000000
6737;331000000000
6738;331000000000
6739;331000000000
6740;331000000000
6741;327000000000
6742;327000000000
6743;327000000000
6744;327000000000
6745;327000000000
6746;344000000000
6747;344000000000
6748;344000000000
6749;344000000000
6750;344000000000
6751;304000000000
6752;304000000000
6753;304000000000
6754;304000000000
6755;304000000000
6756;333000000000
6757;333000000000
6758;333000000000
